market,month,year,quantity,priceMin,priceMax,priceMod
KOLHAPUR(MS),January,2014,136626,449,1260,904
KOLHAPUR(MS),January,2015,100635,320,1928,1280
KOLHAPUR(MS),January,2016,94288,487,2044,1317
KOLHAPUR(MS),February,2008,96079,164,436,300
KOLHAPUR(MS),February,2009,66378,533,1256,881
KOLHAPUR(MS),February,2010,83230,445,1213,918
KOLHAPUR(MS),February,2011,93104,483,1333,1033
KOLHAPUR(MS),February,2012,150346,302,557,416
KOLHAPUR(MS),February,2013,121665,605,1810,1511
KOLHAPUR(MS),February,2014,123882,301,826,631
KOLHAPUR(MS),February,2015,68596,500,1958,1333
KOLHAPUR(MS),February,2016,134683,300,1202,802
KOLHAPUR(MS),March,2008,135991,161,441,299
KOLHAPUR(MS),March,2009,104946,395,803,631
KOLHAPUR(MS),March,2010,96635,340,800,652
KOLHAPUR(MS),March,2011,140285,338,735,548
KOLHAPUR(MS),March,2012,165769,239,567,413
KOLHAPUR(MS),March,2013,128141,478,1267,1044
KOLHAPUR(MS),March,2014,88361,270,888,654
KOLHAPUR(MS),March,2016,171397,300,992,704
KOLHAPUR(MS),April,2008,85631,164,440,305
KOLHAPUR(MS),April,2009,72049,288,621,469
KOLHAPUR(MS),April,2010,92882,292,648,554
KOLHAPUR(MS),April,2011,101318,316,713,511
KOLHAPUR(MS),April,2012,152436,260,623,480
KOLHAPUR(MS),April,2013,150910,496,1144,977
KOLHAPUR(MS),April,2014,35441,300,1120,690
KOLHAPUR(MS),April,2015,65131,491,1527,1155
KOLHAPUR(MS),April,2016,222700,296,1003,702
KOLHAPUR(MS),May,2008,93378,150,429,299
KOLHAPUR(MS),May,2009,54282,161,713,464
KOLHAPUR(MS),May,2010,60782,300,712,582
KOLHAPUR(MS),May,2011,142161,300,753,507
KOLHAPUR(MS),May,2012,195696,273,673,480
KOLHAPUR(MS),May,2013,144125,516,1294,1088
KOLHAPUR(MS),May,2015,22592,540,2120,1360
KOLHAPUR(MS),May,2016,226636,300,1033,663
KOLHAPUR(MS),June,2008,34941,254,557,374
KOLHAPUR(MS),June,2009,42042,244,885,619
KOLHAPUR(MS),June,2010,51206,329,874,712
KOLHAPUR(MS),June,2011,76732,365,943,702
KOLHAPUR(MS),June,2012,94088,323,764,562
KOLHAPUR(MS),June,2013,90464,768,1813,1534
KOLHAPUR(MS),June,2014,2677,300,2250,1300
KOLHAPUR(MS),June,2015,79244,606,2231,1556
KOLHAPUR(MS),June,2016,108191,331,1221,827
KOLHAPUR(MS),July,2008,31335,305,850,524
KOLHAPUR(MS),July,2009,38803,300,817,585
KOLHAPUR(MS),July,2010,46319,313,916,704
KOLHAPUR(MS),July,2011,57909,526,1074,885
KOLHAPUR(MS),July,2012,69271,309,881,650
KOLHAPUR(MS),July,2013,71971,1116,2586,2252
KOLHAPUR(MS),July,2015,61526,1000,2852,2288
KOLHAPUR(MS),July,2016,69037,300,1208,819
KOLHAPUR(MS),August,2008,61015,340,974,571
KOLHAPUR(MS),August,2009,49050,305,828,647
KOLHAPUR(MS),August,2010,42920,384,1106,772
KOLHAPUR(MS),August,2011,46162,638,1452,1155
KOLHAPUR(MS),August,2012,41848,300,959,678
KOLHAPUR(MS),August,2013,38119,1880,4206,3833
KOLHAPUR(MS),August,2014,3292,500,2200,1600
KOLHAPUR(MS),August,2015,48411,2400,5050,4116
KOLHAPUR(MS),August,2016,92933,279,1034,735
KOLHAPUR(MS),September,2008,54940,314,872,619
KOLHAPUR(MS),September,2009,57991,315,882,651
KOLHAPUR(MS),September,2010,13588,600,1829,1250
KOLHAPUR(MS),September,2011,65038,596,1396,1192
KOLHAPUR(MS),September,2012,59320,300,929,668
KOLHAPUR(MS),September,2013,38181,1947,5103,4483
KOLHAPUR(MS),September,2014,51272,500,2111,1450
KOLHAPUR(MS),September,2015,28081,1762,5381,4060
KOLHAPUR(MS),September,2016,74071,133,917,655
KOLHAPUR(MS),October,2008,41033,312,841,594
KOLHAPUR(MS),October,2009,52466,530,1764,1291
KOLHAPUR(MS),October,2010,31887,576,1929,1371
KOLHAPUR(MS),October,2011,48823,490,1108,850
KOLHAPUR(MS),October,2012,68568,352,1148,826
KOLHAPUR(MS),October,2013,71067,1441,5195,4100
KOLHAPUR(MS),October,2014,47666,500,2195,1410
KOLHAPUR(MS),October,2015,70969,600,4057,2296
KOLHAPUR(MS),October,2016,90768,152,951,609
KOLHAPUR(MS),November,2008,45224,500,1286,845
KOLHAPUR(MS),November,2009,30895,583,2209,1575
KOLHAPUR(MS),November,2010,30251,550,2855,1905
KOLHAPUR(MS),November,2011,59683,429,1193,900
KOLHAPUR(MS),November,2012,57158,453,1554,1058
KOLHAPUR(MS),November,2013,105112,1092,4137,2720
KOLHAPUR(MS),November,2014,110538,491,2030,1232
KOLHAPUR(MS),November,2015,138145,541,3623,2068
KOLHAPUR(MS),November,2016,118881,260,1334,762
KOLHAPUR(MS),December,2008,38000,668,1527,974
KOLHAPUR(MS),December,2009,47213,608,2634,1704
KOLHAPUR(MS),December,2010,20361,626,4379,3016
KOLHAPUR(MS),December,2011,98510,396,976,750
KOLHAPUR(MS),December,2012,55413,500,1771,1232
KOLHAPUR(MS),December,2013,114546,696,1967,1337
KOLHAPUR(MS),December,2014,150903,520,2244,1276
KOLHAPUR(MS),December,2015,122190,496,2342,1415
KOLHAPUR(MS),December,2016,165467,204,1339,717
KOLKATA,January,2008,406000,494,552,523
KOLKATA,January,2009,184420,1589,1770,1708
KOLKATA,January,2010,236340,1553,1917,1731
KOLKATA,January,2011,80130,2821,3923,3382
KOLKATA,January,2012,211526,653,742,699
KOLKATA,January,2013,302820,1713,1897,1849
KOLKATA,January,2014,386380,1428,1571,1507
KOLKATA,January,2015,314980,1623,1796,1709
KOLKATA,January,2016,227340,1564,1714,1639
KOLKATA,February,2008,489200,448,492,470
KOLKATA,February,2009,337308,1367,1502,1435
KOLKATA,February,2010,406880,1334,1588,1461
KOLKATA,February,2011,170040,1026,1458,1241
KOLKATA,February,2012,288560,703,760,731
KOLKATA,February,2013,285050,1904,2116,2009
KOLKATA,February,2014,365930,1129,1252,1191
KOLKATA,February,2015,185700,1790,2062,1949
KOLKATA,February,2016,173732,1194,1371,1284
KOLKATA,March,2008,200510,496,557,527
KOLKATA,March,2009,332810,951,1096,1023
KOLKATA,March,2010,360140,584,710,647
KOLKATA,March,2011,120240,565,732,653
KOLKATA,March,2012,177320,577,645,612
KOLKATA,March,2013,194530,1090,1419,1259
KOLKATA,March,2014,150020,1052,1256,1155
KOLKATA,March,2015,76830,1254,1529,1391
KOLKATA,March,2016,72320,898,1199,1053
KOLKATA,April,2008,258080,473,540,506
KOLKATA,April,2009,268120,787,850,818
KOLKATA,April,2010,187210,717,784,750
KOLKATA,April,2011,85100,494,640,567
KOLKATA,April,2012,102790,634,694,665
KOLKATA,April,2013,99200,1041,1154,1097
KOLKATA,April,2014,35610,1043,1201,1122
KOLKATA,April,2015,83240,1560,1848,1704
KOLKATA,April,2016,55820,943,1188,1072
KOLKATA,May,2008,481352,455,551,504
KOLKATA,May,2009,439240,692,787,740
KOLKATA,May,2010,288960,677,779,728
KOLKATA,May,2011,101800,673,818,751
KOLKATA,May,2012,282220,654,783,718
KOLKATA,May,2013,252480,1080,1239,1179
KOLKATA,May,2014,186800,1269,1445,1351
KOLKATA,May,2015,55000,1687,1903,1805
KOLKATA,May,2016,138030,990,1135,1061
KOLKATA,June,2008,329260,563,666,617
KOLKATA,June,2009,244270,820,970,895
KOLKATA,June,2010,287680,781,898,841
KOLKATA,June,2011,155330,797,981,888
KOLKATA,June,2012,410860,750,905,828
KOLKATA,June,2013,193240,1535,1779,1660
KOLKATA,June,2014,108060,1689,1978,1834
KOLKATA,June,2015,90760,2087,2427,2282
KOLKATA,June,2016,105280,1119,1287,1203
KOLKATA,July,2008,329140,775,902,843
KOLKATA,July,2009,485990,948,1081,1009
KOLKATA,July,2010,424600,827,1025,928
KOLKATA,July,2011,175040,1030,1296,1163
KOLKATA,July,2012,427840,768,949,860
KOLKATA,July,2013,277760,2461,2713,2585
KOLKATA,July,2014,141790,2357,2652,2504
KOLKATA,July,2015,46400,2539,2810,2676
KOLKATA,July,2016,74768,1232,1394,1312
KOLKATA,August,2008,374960,1003,1173,1086
KOLKATA,August,2009,443920,908,1118,1016
KOLKATA,August,2010,517340,948,1201,1073
KOLKATA,August,2011,206920,1284,1539,1405
KOLKATA,August,2012,228200,935,1169,1050
KOLKATA,August,2013,97600,4024,4528,4285
KOLKATA,August,2014,121165,2186,2565,2374
KOLKATA,August,2015,70886,4298,4762,4536
KOLKATA,August,2016,95520,1125,1369,1271
KOLKATA,September,2008,233408,846,1075,956
KOLKATA,September,2009,430240,927,1228,1071
KOLKATA,September,2010,292960,1423,1796,1601
KOLKATA,September,2011,246580,1336,1610,1473
KOLKATA,September,2012,289720,917,1245,1084
KOLKATA,September,2013,70340,4209,5035,4633
KOLKATA,September,2014,169220,1938,2338,2111
KOLKATA,September,2015,59360,4479,5154,4805
KOLKATA,September,2016,186920,976,1234,1103
KOLKATA,October,2008,279360,844,1058,951
KOLKATA,October,2009,431720,1666,2091,1924
KOLKATA,October,2010,246500,1645,2039,1840
KOLKATA,October,2011,192000,1195,1444,1316
KOLKATA,October,2012,256960,1115,1470,1302
KOLKATA,October,2013,69820,4266,5142,4719
KOLKATA,October,2014,96320,1923,2228,2075
KOLKATA,October,2015,74112,3328,3869,3606
KOLKATA,October,2016,170040,1141,1346,1246
KOLKATA,November,2008,329665,1251,1555,1398
KOLKATA,November,2009,242782,1815,2289,2049
KOLKATA,November,2010,129950,2188,2699,2444
KOLKATA,November,2011,202240,1109,1378,1243
KOLKATA,November,2012,201520,1433,1900,1666
KOLKATA,November,2013,57027,3575,4406,4078
KOLKATA,November,2014,72610,1940,2235,2090
KOLKATA,November,2015,88410,2451,2955,2709
KOLKATA,November,2016,152010,1214,1411,1310
KOLKATA,December,2008,207340,1440,1595,1517
KOLKATA,December,2009,180290,2011,2399,2212
KOLKATA,December,2010,116760,2755,3489,3123
KOLKATA,December,2011,252480,896,1107,1000
KOLKATA,December,2012,196020,1657,1980,1816
KOLKATA,December,2013,142030,2286,2563,2432
KOLKATA,December,2014,186640,2129,2383,2258
KOLKATA,December,2015,109680,1748,1946,1847
KOLKATA,December,2016,155650,1190,1332,1261
KOPERGAON(MS),January,2015,3386,310,1507,1242
KOPERGAON(MS),January,2016,27896,425,1497,1191
KOPERGAON(MS),February,2015,7234,471,1872,1644
KOPERGAON(MS),February,2016,20521,386,1073,863
KOPERGAON(MS),March,2015,26370,339,1429,1126
KOPERGAON(MS),March,2016,11744,323,879,723
KOPERGAON(MS),April,2015,8725,325,1300,915
KOPERGAON(MS),April,2016,17677,250,832,678
KOPERGAON(MS),May,2015,15755,350,1785,1283
KOPERGAON(MS),May,2016,19216,250,906,723
KOPERGAON(MS),June,2015,40703,464,2246,1719
KOPERGAON(MS),June,2016,38943,327,1100,877
KOPERGAON(MS),July,2015,17715,710,2720,2026
KOPERGAON(MS),July,2016,57187,293,955,768
KOPERGAON(MS),August,2015,11296,1550,4933,4256
KOPERGAON(MS),August,2016,74174,217,908,722
KOPERGAON(MS),September,2015,1615,1883,4683,4050
KOPERGAON(MS),September,2016,49147,119,691,541
KOPERGAON(MS),October,2015,220,1013,3800,3300
KOPERGAON(MS),October,2016,40413,145,943,648
KOPERGAON(MS),November,2014,4782,279,1626,1086
KOPERGAON(MS),November,2015,682,467,2100,1860
KOPERGAON(MS),November,2016,29632,165,1088,801
KOPERGAON(MS),December,2014,482,363,1450,1328
KOPERGAON(MS),December,2015,10211,468,1615,1411
KOPERGAON(MS),December,2016,3393,170,832,629
KOTA(RAJ),January,2013,9892,575,1067,822
KOTA(RAJ),January,2016,26895,344,1156,756
KOTA(RAJ),February,2013,535,140,325,290
KOTA(RAJ),February,2014,17972,389,815,602
KOTA(RAJ),February,2016,11609,300,865,582
KOTA(RAJ),March,2014,20069,585,1007,796
KOTA(RAJ),March,2016,1452,383,842,608
KOTA(RAJ),April,2013,997,400,1000,775
KOTA(RAJ),April,2014,30513,470,996,737
KOTA(RAJ),April,2016,13005,231,743,493
KOTA(RAJ),May,2014,14966,404,839,624
KOTA(RAJ),May,2016,33945,176,674,427
KOTA(RAJ),June,2014,20687,696,1186,945
KOTA(RAJ),June,2016,19776,175,766,464
KOTA(RAJ),July,2012,92420,674,782,737
KOTA(RAJ),July,2013,67060,1359,2500,1482
KOTA(RAJ),July,2015,14949,1214,2171,1698
KOTA(RAJ),July,2016,18479,214,746,479
KOTA(RAJ),August,2012,91880,595,744,663
KOTA(RAJ),August,2015,8866,2900,3938,3436
KOTA(RAJ),August,2016,15701,700,883,791
KOTA(RAJ),September,2012,6802,467,983,683
KOTA(RAJ),September,2014,72830,1439,1996,1736
KOTA(RAJ),September,2015,765,3500,4633,4117
KOTA(RAJ),September,2016,7795,715,970,840
KOTA(RAJ),October,2012,17000,648,889,769
KOTA(RAJ),October,2013,117600,2530,3678,3130
KOTA(RAJ),October,2015,19243,1443,2646,2052
KOTA(RAJ),October,2016,3761,200,621,393
KOTA(RAJ),November,2012,172754,476,1207,732
KOTA(RAJ),November,2013,440433,2042,3246,2644
KOTA(RAJ),November,2015,37877,389,1893,1139
KOTA(RAJ),November,2016,12488,233,1078,656
KOTA(RAJ),December,2013,30248,800,1436,1118
KOTA(RAJ),December,2015,45907,243,1193,709
KOTA(RAJ),December,2016,13256,177,908,542
KULLU(HP),June,2016,274,1011,1233,1111
KULLU(HP),July,2016,260,1170,1360,1251
KULLU(HP),August,2016,204,1263,1488,1369
KULLU(HP),September,2016,295,1036,1207,1111
KULLU(HP),October,2016,174,1091,1464,1252
KULLU(HP),November,2016,89,1275,1550,1375
KULLU(HP),December,2016,361,1315,1490,1391
KURNOOL(AP),January,2008,9474,206,428,348
KURNOOL(AP),January,2009,3229,597,1445,1085
KURNOOL(AP),January,2010,16096,793,1443,1235
KURNOOL(AP),January,2011,5107,1707,3141,2551
KURNOOL(AP),January,2012,11399,176,398,291
KURNOOL(AP),January,2013,3471,797,1545,1116
KURNOOL(AP),January,2014,17778,786,1063,925
KURNOOL(AP),January,2015,4715,769,1484,1230
KURNOOL(AP),January,2016,40041,638,1318,1059
KURNOOL(AP),February,2008,4212,167,358,286
KURNOOL(AP),February,2009,4138,760,1111,1032
KURNOOL(AP),February,2010,12192,632,1127,955
KURNOOL(AP),February,2011,13151,803,1162,988
KURNOOL(AP),February,2012,7894,201,429,327
KURNOOL(AP),February,2013,3915,1189,1707,1486
KURNOOL(AP),February,2014,26769,531,762,666
KURNOOL(AP),February,2015,13516,1257,1686,1524
KURNOOL(AP),February,2016,62832,429,855,655
KURNOOL(AP),March,2008,9889,166,337,259
KURNOOL(AP),March,2009,8265,625,785,722
KURNOOL(AP),March,2010,28315,317,623,492
KURNOOL(AP),March,2011,23550,463,610,541
KURNOOL(AP),March,2012,12717,251,468,373
KURNOOL(AP),March,2013,8417,979,1202,1087
KURNOOL(AP),March,2014,66434,460,712,609
KURNOOL(AP),March,2015,33210,1020,1404,1211
KURNOOL(AP),March,2016,86355,360,702,566
KURNOOL(AP),April,2008,13611,115,293,219
KURNOOL(AP),April,2009,10114,382,554,488
KURNOOL(AP),April,2010,26771,224,513,385
KURNOOL(AP),April,2011,19048,374,532,473
KURNOOL(AP),April,2012,5315,286,507,441
KURNOOL(AP),April,2013,5466,619,875,788
KURNOOL(AP),April,2014,54654,424,821,633
KURNOOL(AP),April,2015,23440,875,1293,1075
KURNOOL(AP),April,2016,43556,324,703,491
KURNOOL(AP),May,2008,4170,162,293,236
KURNOOL(AP),May,2009,7445,275,515,404
KURNOOL(AP),May,2010,8863,260,560,405
KURNOOL(AP),May,2011,13804,293,547,434
KURNOOL(AP),May,2012,1117,380,554,492
KURNOOL(AP),May,2014,22796,493,1134,821
KURNOOL(AP),May,2015,14088,766,1407,1100
KURNOOL(AP),May,2016,10584,338,739,474
KURNOOL(AP),June,2008,104,290,380,355
KURNOOL(AP),June,2009,6851,350,685,566
KURNOOL(AP),June,2010,6226,316,609,504
KURNOOL(AP),June,2011,5208,445,757,646
KURNOOL(AP),June,2013,1688,1062,1341,1243
KURNOOL(AP),June,2014,2344,696,1309,1072
KURNOOL(AP),June,2015,16477,1113,1723,1413
KURNOOL(AP),June,2016,3224,487,798,626
KURNOOL(AP),July,2008,1057,613,756,714
KURNOOL(AP),July,2009,35848,445,734,642
KURNOOL(AP),July,2010,18424,398,704,619
KURNOOL(AP),July,2011,1494,672,892,825
KURNOOL(AP),July,2012,3513,523,662,620
KURNOOL(AP),July,2013,22042,1669,2296,2083
KURNOOL(AP),July,2014,2418,1430,2010,1813
KURNOOL(AP),July,2015,72721,1491,2328,1919
KURNOOL(AP),July,2016,8565,596,967,780
KURNOOL(AP),August,2008,49048,509,883,761
KURNOOL(AP),August,2009,88931,525,736,661
KURNOOL(AP),August,2010,103364,453,839,716
KURNOOL(AP),August,2011,41506,845,1138,1006
KURNOOL(AP),August,2012,46844,538,825,712
KURNOOL(AP),August,2013,74911,2255,3660,3054
KURNOOL(AP),August,2014,61880,1355,1880,1668
KURNOOL(AP),August,2015,206357,2181,3934,3206
KURNOOL(AP),August,2016,109580,337,854,571
KURNOOL(AP),September,2008,83553,282,639,519
KURNOOL(AP),September,2009,79793,397,789,652
KURNOOL(AP),September,2010,80915,594,1362,924
KURNOOL(AP),September,2011,105110,714,1064,871
KURNOOL(AP),September,2012,101220,452,785,606
KURNOOL(AP),September,2013,48418,2760,3958,3386
KURNOOL(AP),September,2014,87128,676,1387,1062
KURNOOL(AP),September,2015,192452,1889,4104,3209
KURNOOL(AP),September,2016,110230,307,676,447
KURNOOL(AP),October,2008,69040,229,662,506
KURNOOL(AP),October,2009,70104,567,1398,983
KURNOOL(AP),October,2010,74292,872,1558,1228
KURNOOL(AP),October,2011,67056,614,969,772
KURNOOL(AP),October,2012,89559,462,1039,675
KURNOOL(AP),October,2013,22241,2268,3680,3089
KURNOOL(AP),October,2014,72238,636,1411,1131
KURNOOL(AP),October,2015,136083,1240,2643,1983
KURNOOL(AP),October,2016,106539,151,713,334
KURNOOL(AP),November,2008,74087,421,1201,817
KURNOOL(AP),November,2009,45950,807,1825,1335
KURNOOL(AP),November,2010,73937,1040,2118,1626
KURNOOL(AP),November,2011,63245,430,909,673
KURNOOL(AP),November,2012,64679,458,1239,703
KURNOOL(AP),November,2013,51253,1878,3026,2501
KURNOOL(AP),November,2014,64547,512,1353,1078
KURNOOL(AP),November,2015,149738,1237,2195,1593
KURNOOL(AP),November,2016,108967,136,865,500
KURNOOL(AP),December,2008,30381,419,1286,883
KURNOOL(AP),December,2009,25187,985,1823,1485
KURNOOL(AP),December,2010,17730,1366,3329,2511
KURNOOL(AP),December,2011,45667,252,634,445
KURNOOL(AP),December,2012,34597,613,1481,963
KURNOOL(AP),December,2013,16110,1129,1688,1425
KURNOOL(AP),December,2014,29557,655,1654,1240
KURNOOL(AP),December,2015,47687,756,1711,1262
KURNOOL(AP),December,2016,64883,112,774,415
L B NAGAR (TELANGANA),October,2016,64,1200,1600,1400
L B NAGAR (TELANGANA),November,2016,520,400,600,500
LASALGAON(MS),January,2008,543060,179,418,256
LASALGAON(MS),January,2009,478190,933,1455,1238
LASALGAON(MS),January,2010,305760,400,1589,1311
LASALGAON(MS),January,2011,200600,448,3060,2379
LASALGAON(MS),January,2012,367695,190,505,375
LASALGAON(MS),January,2013,498705,913,1592,1441
LASALGAON(MS),January,2014,467015,774,1220,978
LASALGAON(MS),January,2015,451297,658,1572,1301
LASALGAON(MS),January,2016,585743,710,1465,1157
LASALGAON(MS),February,2008,488225,177,378,248
LASALGAON(MS),February,2009,358300,840,1285,1113
LASALGAON(MS),February,2010,359172,357,1165,1000
LASALGAON(MS),February,2011,262305,343,993,829
LASALGAON(MS),February,2012,400213,173,410,341
LASALGAON(MS),February,2013,393745,958,1598,1436
LASALGAON(MS),February,2014,278214,469,831,746
LASALGAON(MS),February,2015,556743,698,1575,1404
LASALGAON(MS),February,2016,316410,418,1088,778
LASALGAON(MS),March,2008,263577,212,357,299
LASALGAON(MS),March,2009,371350,488,835,726
LASALGAON(MS),March,2010,231181,204,810,626
LASALGAON(MS),March,2011,316230,121,526,430
LASALGAON(MS),March,2012,236050,135,447,330
LASALGAON(MS),March,2013,260887,664,1128,992
LASALGAON(MS),March,2014,241705,470,966,837
LASALGAON(MS),March,2015,494835,579,1475,1206
LASALGAON(MS),March,2016,284061,447,814,706
LASALGAON(MS),April,2008,349090,214,349,272
LASALGAON(MS),April,2009,350525,242,579,468
LASALGAON(MS),April,2010,142620,256,625,515
LASALGAON(MS),April,2011,208545,113,676,548
LASALGAON(MS),April,2012,255260,190,507,407
LASALGAON(MS),April,2013,276680,580,974,838
LASALGAON(MS),April,2014,261547,306,1344,888
LASALGAON(MS),April,2015,351124,394,1410,1093
LASALGAON(MS),April,2016,250742,391,906,779
LASALGAON(MS),May,2008,425780,174,327,246
LASALGAON(MS),May,2009,346707,206,605,483
LASALGAON(MS),May,2010,164225,218,709,552
LASALGAON(MS),May,2011,179763,179,663,549
LASALGAON(MS),May,2012,353360,140,533,372
LASALGAON(MS),May,2013,274920,616,1067,912
LASALGAON(MS),May,2014,338372,300,1461,988
LASALGAON(MS),May,2015,399992,604,1685,1198
LASALGAON(MS),May,2016,339277,340,929,770
LASALGAON(MS),June,2008,378525,210,464,376
LASALGAON(MS),June,2009,177015,238,816,660
LASALGAON(MS),June,2010,134595,210,788,599
LASALGAON(MS),June,2011,181725,228,841,725
LASALGAON(MS),June,2012,324365,152,614,475
LASALGAON(MS),June,2013,216030,806,1544,1385
LASALGAON(MS),June,2014,270205,453,1767,1367
LASALGAON(MS),June,2015,351605,733,1980,1554
LASALGAON(MS),June,2016,287120,343,966,844
LASALGAON(MS),July,2008,318417,534,785,703
LASALGAON(MS),July,2009,279840,243,695,610
LASALGAON(MS),July,2010,264372,198,803,651
LASALGAON(MS),July,2011,184347,314,918,843
LASALGAON(MS),July,2012,340655,157,657,534
LASALGAON(MS),July,2013,188508,1228,2217,2102
LASALGAON(MS),July,2014,233690,945,2310,1886
LASALGAON(MS),July,2015,231948,1209,2392,2118
LASALGAON(MS),July,2016,60720,393,943,829
LASALGAON(MS),August,2008,262570,578,890,776
LASALGAON(MS),August,2009,249515,233,754,656
LASALGAON(MS),August,2010,221141,202,977,859
LASALGAON(MS),August,2011,145980,373,1166,1084
LASALGAON(MS),August,2012,300643,167,756,593
LASALGAON(MS),August,2013,132903,1708,3965,3694
LASALGAON(MS),August,2014,228355,589,2005,1610
LASALGAON(MS),August,2015,61147,2343,4616,4124
LASALGAON(MS),August,2016,237087,275,858,706
LASALGAON(MS),September,2008,213235,421,786,643
LASALGAON(MS),September,2009,258355,227,785,666
LASALGAON(MS),September,2010,187605,234,1520,1353
LASALGAON(MS),September,2011,123625,347,1206,1056
LASALGAON(MS),September,2012,207828,149,716,490
LASALGAON(MS),September,2013,75145,2056,4930,4593
LASALGAON(MS),September,2014,285620,326,1940,1340
LASALGAON(MS),September,2015,34925,2405,4573,4130
LASALGAON(MS),September,2016,217497,117,625,420
LASALGAON(MS),October,2008,247350,373,856,612
LASALGAON(MS),October,2009,290545,575,1568,1368
LASALGAON(MS),October,2010,136230,352,1639,1393
LASALGAON(MS),October,2011,161650,445,1047,844
